dateTime,clusterBetween,Difference,kernelSize,ROI_DEPTH,clusterDepth,minAngle,maxAngle
0:7:21:560,C[3-2],27,7,270,13,38,48
0:7:21:560,C[2-1],21,7,270,13,38,48
0:7:21:638,C[7-6],21,7,270,13,38,48
0:7:21:638,C[6-5],27,7,270,13,38,48
0:7:21:638,C[5-4],24,7,270,13,38,48
0:7:21:638,C[4-3],27,7,270,13,38,48
0:7:21:638,C[3-2],27,7,270,13,38,48
0:7:21:638,C[2-1],21,7,270,13,38,48
0:7:21:716,C[7-6],21,7,270,13,38,48
0:7:21:716,C[6-5],27,7,270,13,38,48
0:7:21:716,C[5-4],24,7,270,13,38,48
0:7:21:716,C[4-3],27,7,270,13,38,48
0:7:21:716,C[3-2],27,7,270,13,38,48
0:7:21:716,C[2-1],21,7,270,13,38,48
0:7:21:795,C[8-7],1,7,270,13,38,48
0:7:21:795,C[7-6],24,7,270,13,38,48
0:7:21:795,C[6-5],21,7,270,13,38,48
0:7:21:795,C[5-4],24,7,270,13,38,48
0:7:21:795,C[4-3],28,7,270,13,38,48
0:7:21:795,C[3-2],26,7,270,13,38,48
0:7:21:795,C[2-1],22,7,270,13,38,48
0:7:21:873,C[7-6],20,7,270,13,38,48
0:7:21:873,C[6-5],25,7,270,13,38,48
0:7:21:873,C[5-4],24,7,270,13,38,48
0:7:21:873,C[4-3],29,7,270,13,38,48
0:7:21:873,C[3-2],25,7,270,13,38,48
0:7:21:873,C[2-1],23,7,270,13,38,48
0:7:21:953,C[7-6],20,7,270,13,38,48
0:7:21:953,C[6-5],25,7,270,13,38,48
0:7:21:953,C[5-4],24,7,270,13,38,48
0:7:21:953,C[4-3],29,7,270,13,38,48
0:7:21:953,C[3-2],25,7,270,13,38,48
0:7:21:953,C[2-1],23,7,270,13,38,48
0:7:22:15,C[6-5],42,7,270,13,38,48
0:7:22:15,C[5-4],24,7,270,13,38,48
0:7:22:15,C[4-3],28,7,270,13,38,48
0:7:22:15,C[3-2],26,7,270,13,38,48
0:7:22:15,C[2-1],24,7,270,13,38,48
0:7:22:78,C[6-5],42,7,270,13,38,48
0:7:22:78,C[5-4],25,7,270,13,38,48
0:7:22:78,C[4-3],27,7,270,13,38,48
0:7:22:78,C[3-2],26,7,270,13,38,48
0:7:22:78,C[2-1],24,7,270,13,38,48
0:7:22:142,C[7-6],42,7,270,13,38,48
0:7:22:142,C[6-5],25,7,270,13,38,48
0:7:22:142,C[5-4],8,7,270,13,38,48
0:7:22:142,C[4-3],19,7,270,13,38,48
0:7:22:142,C[3-2],26,7,270,13,38,48
0:7:22:142,C[2-1],24,7,270,13,38,48
0:7:22:219,C[6-5],14,7,270,13,38,48
0:7:22:219,C[5-4],34,7,270,13,38,48
0:7:22:219,C[4-3],52,7,270,13,38,48
0:7:22:219,C[3-2],27,7,270,13,38,48
0:7:22:219,C[2-1],26,7,270,13,38,48
0:7:22:296,C[6-5],47,7,270,13,38,48
0:7:22:296,C[5-4],17,7,270,13,38,48
0:7:22:296,C[4-3],31,7,270,13,38,48
0:7:22:296,C[3-2],30,7,270,13,38,48
0:7:22:296,C[2-1],27,7,270,13,38,48
0:7:22:359,C[6-5],47,7,270,13,38,48
0:7:22:359,C[5-4],16,7,270,13,38,48
0:7:22:359,C[4-3],32,7,270,13,38,48
0:7:22:359,C[3-2],30,7,270,13,38,48
0:7:22:359,C[2-1],27,7,270,13,38,48
0:7:22:423,C[6-5],47,7,270,13,38,48
0:7:22:423,C[5-4],16,7,270,13,38,48
0:7:22:423,C[4-3],32,7,270,13,38,48
0:7:22:423,C[3-2],30,7,270,13,38,48
0:7:22:423,C[2-1],27,7,270,13,38,48
0:7:22:486,C[9-8],5,7,270,13,38,48
0:7:22:486,C[8-7],22,7,270,13,38,48
0:7:22:486,C[7-6],13,7,270,13,38,48
0:7:22:486,C[6-5],14,7,270,13,38,48
0:7:22:486,C[5-4],15,7,270,13,38,48
0:7:22:486,C[4-3],14,7,270,13,38,48
0:7:22:486,C[3-2],31,7,270,13,38,48
0:7:22:486,C[2-1],27,7,270,13,38,48
0:7:22:563,C[6-5],5,7,270,13,38,48
0:7:22:563,C[5-4],21,7,270,13,38,48
0:7:22:563,C[4-3],26,7,270,13,38,48
0:7:22:563,C[3-2],62,7,270,13,38,48
0:7:22:563,C[2-1],27,7,270,13,38,48
0:7:22:642,C[6-5],19,7,270,13,38,48
0:7:22:642,C[5-4],19,7,270,13,38,48
0:7:22:642,C[4-3],25,7,270,13,38,48
0:7:22:642,C[3-2],62,7,270,13,38,48
0:7:22:642,C[2-1],27,7,270,13,38,48
0:7:22:721,C[6-5],19,7,270,13,38,48
0:7:22:721,C[5-4],18,7,270,13,38,48
0:7:22:721,C[4-3],26,7,270,13,38,48
0:7:22:721,C[3-2],62,7,270,13,38,48
0:7:22:721,C[2-1],27,7,270,13,38,48
0:7:22:799,C[7-6],28,7,270,13,38,48
0:7:22:799,C[6-5],9,7,270,13,38,48
0:7:22:799,C[5-4],26,7,270,13,38,48
0:7:22:799,C[4-3],41,7,270,13,38,48
0:7:22:799,C[3-2],21,7,270,13,38,48
0:7:22:799,C[2-1],27,7,270,13,38,48
0:7:22:877,C[6-5],19,7,270,13,38,48
0:7:22:877,C[5-4],18,7,270,13,38,48
0:7:22:877,C[4-3],26,7,270,13,38,48
0:7:22:877,C[3-2],62,7,270,13,38,48
0:7:22:877,C[2-1],27,7,270,13,38,48
0:7:22:957,C[7-6],14,7,270,13,38,48
0:7:22:957,C[6-5],8,7,270,13,38,48
0:7:22:957,C[5-4],26,7,270,13,38,48
0:7:22:957,C[4-3],1,7,270,13,38,48
0:7:22:957,C[3-2],61,7,270,13,38,48
0:7:22:957,C[2-1],27,7,270,13,38,48
0:7:23:21,C[9-8],14,7,270,13,38,48
0:7:23:21,C[8-7],5,7,270,13,38,48
0:7:23:21,C[7-6],14,7,270,13,38,48
0:7:23:21,C[6-5],7,7,270,13,38,48
0:7:23:21,C[5-4],27,7,270,13,38,48
0:7:23:21,C[4-3],30,7,270,13,38,48
0:7:23:21,C[3-2],31,7,270,13,38,48
0:7:23:21,C[2-1],27,7,270,13,38,48
0:7:23:100,C[8-7],16,7,270,13,38,48
0:7:23:100,C[7-6],14,7,270,13,38,48
0:7:23:100,C[6-5],8,7,270,13,38,48
0:7:23:100,C[5-4],25,7,270,13,38,48
0:7:23:100,C[4-3],31,7,270,13,38,48
0:7:23:100,C[3-2],31,7,270,13,38,48
0:7:23:100,C[2-1],27,7,270,13,38,48
0:7:23:179,C[7-6],19,7,270,13,38,48
0:7:23:179,C[6-5],19,7,270,13,38,48
0:7:23:179,C[5-4],26,7,270,13,38,48
0:7:23:179,C[4-3],30,7,270,13,38,48
0:7:23:179,C[3-2],31,7,270,13,38,48
0:7:23:179,C[2-1],27,7,270,13,38,48
0:7:23:258,C[6-5],19,7,270,13,38,48
0:7:23:258,C[5-4],18,7,270,13,38,48
0:7:23:258,C[4-3],26,7,270,13,38,48
0:7:23:258,C[3-2],62,7,270,13,38,48
0:7:23:258,C[2-1],27,7,270,13,38,48
0:7:23:321,C[8-7],16,7,270,13,38,48
0:7:23:321,C[7-6],14,7,270,13,38,48
0:7:23:321,C[6-5],8,7,270,13,38,48
0:7:23:321,C[5-4],26,7,270,13,38,48
0:7:23:321,C[4-3],30,7,270,13,38,48
0:7:23:321,C[3-2],31,7,270,13,38,48
0:7:23:321,C[2-1],27,7,270,13,38,48
0:7:23:401,C[6-5],19,7,270,13,38,48
0:7:23:401,C[5-4],18,7,270,13,38,48
0:7:23:401,C[4-3],26,7,270,13,38,48
0:7:23:401,C[3-2],62,7,270,13,38,48
0:7:23:401,C[2-1],27,7,270,13,38,48
0:7:23:460,C[7-6],18,7,270,13,38,48
0:7:23:460,C[6-5],18,7,270,13,38,48
0:7:23:460,C[5-4],26,7,270,13,38,48
0:7:23:460,C[4-3],31,7,270,13,38,48
0:7:23:460,C[3-2],31,7,270,13,38,48
0:7:23:460,C[2-1],27,7,270,13,38,48
0:7:23:564,C[7-6],14,7,270,13,38,48
0:7:23:564,C[6-5],16,7,270,13,38,48
0:7:23:564,C[5-4],10,7,270,13,38,48
0:7:23:564,C[4-3],26,7,270,13,38,48
0:7:23:564,C[3-2],62,7,270,13,38,48
0:7:23:564,C[2-1],27,7,270,13,38,48
0:7:23:756,C[6-5],16,7,270,13,38,48
0:7:23:756,C[5-4],10,7,270,13,38,48
0:7:23:756,C[4-3],26,7,270,13,38,48
0:7:23:756,C[3-2],62,7,270,13,38,48
0:7:23:756,C[2-1],27,7,270,13,38,48
0:7:23:866,C[7-6],29,7,270,13,38,48
0:7:23:866,C[6-5],9,7,270,13,38,48
0:7:23:866,C[5-4],26,7,270,13,38,48
0:7:23:866,C[4-3],44,7,270,13,38,48
0:7:23:866,C[3-2],17,7,270,13,38,48
0:7:23:866,C[2-1],27,7,270,13,38,48
0:7:23:944,C[8-7],15,7,270,13,38,48
0:7:23:944,C[7-6],14,7,270,13,38,48
0:7:23:944,C[6-5],8,7,270,13,38,48
0:7:23:944,C[5-4],26,7,270,13,38,48
0:7:23:944,C[4-3],44,7,270,13,38,48
0:7:23:944,C[3-2],17,7,270,13,38,48
0:7:23:944,C[2-1],27,7,270,13,38,48
0:7:24:21,C[8-7],15,7,270,13,38,48
0:7:24:21,C[7-6],14,7,270,13,38,48
0:7:24:21,C[6-5],8,7,270,13,38,48
0:7:24:21,C[5-4],26,7,270,13,38,48
0:7:24:21,C[4-3],44,7,270,13,38,48
0:7:24:21,C[3-2],17,7,270,13,38,48
0:7:24:21,C[2-1],27,7,270,13,38,48
0:7:24:86,C[8-7],15,7,270,13,38,48
0:7:24:86,C[7-6],14,7,270,13,38,48
0:7:24:86,C[6-5],7,7,270,13,38,48
0:7:24:86,C[5-4],27,7,270,13,38,48
0:7:24:86,C[4-3],44,7,270,13,38,48
0:7:24:86,C[3-2],17,7,270,13,38,48
0:7:24:86,C[2-1],27,7,270,13,38,48
0:7:24:164,C[8-7],15,7,270,13,38,48
0:7:24:164,C[7-6],14,7,270,13,38,48
0:7:24:164,C[6-5],8,7,270,13,38,48
0:7:24:164,C[5-4],26,7,270,13,38,48
0:7:24:164,C[4-3],44,7,270,13,38,48
0:7:24:164,C[3-2],17,7,270,13,38,48
0:7:24:164,C[2-1],27,7,270,13,38,48
0:7:24:242,C[7-6],18,7,270,13,38,48
0:7:24:242,C[6-5],19,7,270,13,38,48
0:7:24:242,C[5-4],26,7,270,13,38,48
0:7:24:242,C[4-3],44,7,270,13,38,48
0:7:24:242,C[3-2],17,7,270,13,38,48
0:7:24:242,C[2-1],27,7,270,13,38,48
0:7:24:306,C[6-5],18,7,270,13,38,48
0:7:24:306,C[5-4],18,7,270,13,38,48
0:7:24:306,C[4-3],27,7,270,13,38,48
0:7:24:306,C[3-2],61,7,270,13,38,48
0:7:24:306,C[2-1],27,7,270,13,38,48
0:7:24:382,C[6-5],18,7,270,13,38,48
0:7:24:382,C[5-4],18,7,270,13,38,48
0:7:24:382,C[4-3],27,7,270,13,38,48
0:7:24:382,C[3-2],61,7,270,13,38,48
0:7:24:382,C[2-1],27,7,270,13,38,48
0:7:24:445,C[7-6],18,7,270,13,38,48
0:7:24:445,C[6-5],19,7,270,13,38,48
0:7:24:445,C[5-4],26,7,270,13,38,48
0:7:24:445,C[4-3],30,7,270,13,38,48
0:7:24:445,C[3-2],31,7,270,13,38,48
0:7:24:445,C[2-1],27,7,270,13,38,48
0:7:24:524,C[6-5],18,7,270,13,38,48
0:7:24:524,C[5-4],18,7,270,13,38,48
0:7:24:524,C[4-3],27,7,270,13,38,48
0:7:24:524,C[3-2],61,7,270,13,38,48
0:7:24:524,C[2-1],27,7,270,13,38,48
0:7:24:587,C[6-5],19,7,270,13,38,48
0:7:24:587,C[5-4],18,7,270,13,38,48
0:7:24:587,C[4-3],27,7,270,13,38,48
0:7:24:587,C[3-2],61,7,270,13,38,48
0:7:24:587,C[2-1],27,7,270,13,38,48
0:7:24:667,C[7-6],16,7,270,13,38,48
0:7:24:667,C[6-5],14,7,270,13,38,48
0:7:24:667,C[5-4],7,7,270,13,38,48
0:7:24:667,C[4-3],26,7,270,13,38,48
0:7:24:667,C[3-2],62,7,270,13,38,48
0:7:24:667,C[2-1],27,7,270,13,38,48
0:7:24:731,C[7-6],19,7,270,13,38,48
0:7:24:731,C[6-5],18,7,270,13,38,48
0:7:24:731,C[5-4],27,7,270,13,38,48
0:7:24:731,C[4-3],3,7,270,13,38,48
0:7:24:731,C[3-2],58,7,270,13,38,48
0:7:24:731,C[2-1],28,7,270,13,38,48
0:7:24:823,C[7-6],16,7,270,13,38,48
0:7:24:823,C[6-5],14,7,270,13,38,48
0:7:24:823,C[5-4],7,7,270,13,38,48
0:7:24:823,C[4-3],27,7,270,13,38,48
0:7:24:823,C[3-2],61,7,270,13,38,48
0:7:24:823,C[2-1],28,7,270,13,38,48
0:7:24:902,C[7-6],16,7,270,13,38,48
0:7:24:902,C[6-5],14,7,270,13,38,48
0:7:24:902,C[5-4],7,7,270,13,38,48
0:7:24:902,C[4-3],27,7,270,13,38,48
0:7:24:902,C[3-2],61,7,270,13,38,48
0:7:24:902,C[2-1],27,7,270,13,38,48
0:7:24:967,C[7-6],19,7,270,13,38,48
0:7:24:967,C[6-5],18,7,270,13,38,48
0:7:24:967,C[5-4],27,7,270,13,38,48
0:7:24:967,C[4-3],5,7,270,13,38,48
0:7:24:967,C[3-2],56,7,270,13,38,48
0:7:24:967,C[2-1],27,7,270,13,38,48
0:7:25:61,C[6-5],19,7,270,13,38,48
0:7:25:61,C[5-4],19,7,270,13,38,48
0:7:25:61,C[4-3],26,7,270,13,38,48
0:7:25:61,C[3-2],61,7,270,13,38,48
0:7:25:61,C[2-1],27,7,270,13,38,48
0:7:25:139,C[7-6],19,7,270,13,38,48
0:7:25:139,C[6-5],19,7,270,13,38,48
0:7:25:139,C[5-4],26,7,270,13,38,48
0:7:25:139,C[4-3],5,7,270,13,38,48
0:7:25:139,C[3-2],56,7,270,13,38,48
0:7:25:139,C[2-1],28,7,270,13,38,48
0:7:25:219,C[7-6],16,7,270,13,38,48
0:7:25:219,C[6-5],14,7,270,13,38,48
0:7:25:219,C[5-4],8,7,270,13,38,48
0:7:25:219,C[4-3],26,7,270,13,38,48
0:7:25:219,C[3-2],61,7,270,13,38,48
0:7:25:219,C[2-1],27,7,270,13,38,48
0:7:25:296,C[6-5],19,7,270,13,38,48
0:7:25:296,C[5-4],19,7,270,13,38,48
0:7:25:296,C[4-3],25,7,270,13,38,48
0:7:25:296,C[3-2],62,7,270,13,38,48
0:7:25:296,C[2-1],28,7,270,13,38,48
0:7:25:373,C[6-5],19,7,270,13,38,48
0:7:25:373,C[5-4],19,7,270,13,38,48
0:7:25:373,C[4-3],25,7,270,13,38,48
0:7:25:373,C[3-2],62,7,270,13,38,48
0:7:25:373,C[2-1],27,7,270,13,38,48
0:7:25:452,C[7-6],16,7,270,13,38,48
0:7:25:452,C[6-5],14,7,270,13,38,48
0:7:25:452,C[5-4],8,7,270,13,38,48
0:7:25:452,C[4-3],25,7,270,13,38,48
0:7:25:452,C[3-2],62,7,270,13,38,48
0:7:25:452,C[2-1],27,7,270,13,38,48
0:7:25:531,C[7-6],15,7,270,13,38,48
0:7:25:531,C[6-5],14,7,270,13,38,48
0:7:25:531,C[5-4],9,7,270,13,38,48
0:7:25:531,C[4-3],26,7,270,13,38,48
0:7:25:531,C[3-2],61,7,270,13,38,48
0:7:25:531,C[2-1],27,7,270,13,38,48
0:7:25:611,C[7-6],16,7,270,13,38,48
0:7:25:611,C[6-5],14,7,270,13,38,48
0:7:25:611,C[5-4],7,7,270,13,38,48
0:7:25:611,C[4-3],27,7,270,13,38,48
0:7:25:611,C[3-2],61,7,270,13,38,48
0:7:25:611,C[2-1],27,7,270,13,38,48
0:7:25:689,C[7-6],19,7,270,13,38,48
0:7:25:689,C[6-5],19,7,270,13,38,48
0:7:25:689,C[5-4],25,7,270,13,38,48
0:7:25:689,C[4-3],2,7,270,13,38,48
0:7:25:689,C[3-2],60,7,270,13,38,48
0:7:25:689,C[2-1],28,7,270,13,38,48
0:7:25:814,C[7-6],16,7,270,13,38,48
0:7:25:814,C[6-5],14,7,270,13,38,48
0:7:25:814,C[5-4],8,7,270,13,38,48
0:7:25:814,C[4-3],25,7,270,13,38,48
0:7:25:814,C[3-2],62,7,270,13,38,48
0:7:25:814,C[2-1],28,7,270,13,38,48
0:7:25:907,C[7-6],16,7,270,13,38,48
0:7:25:907,C[6-5],14,7,270,13,38,48
0:7:25:907,C[5-4],8,7,270,13,38,48
0:7:25:907,C[4-3],26,7,270,13,38,48
0:7:25:907,C[3-2],61,7,270,13,38,48
0:7:25:907,C[2-1],28,7,270,13,38,48
0:7:25:985,C[7-6],16,7,270,13,38,48
0:7:25:985,C[6-5],14,7,270,13,38,48
0:7:25:985,C[5-4],7,7,270,13,38,48
0:7:25:985,C[4-3],27,7,270,13,38,48
0:7:25:985,C[3-2],61,7,270,13,38,48
0:7:25:985,C[2-1],27,7,270,13,38,48
0:7:26:63,C[8-7],16,7,270,13,38,48
0:7:26:63,C[7-6],14,7,270,13,38,48
0:7:26:63,C[6-5],7,7,270,13,38,48
0:7:26:63,C[5-4],27,7,270,13,38,48
0:7:26:63,C[4-3],5,7,270,13,38,48
0:7:26:63,C[3-2],56,7,270,13,38,48
0:7:26:63,C[2-1],28,7,270,13,38,48
0:7:26:142,C[8-7],19,7,270,13,38,48
0:7:26:142,C[7-6],19,7,270,13,38,48
0:7:26:142,C[6-5],13,7,270,13,38,48
0:7:26:142,C[5-4],14,7,270,13,38,48
0:7:26:142,C[4-3],4,7,270,13,38,48
0:7:26:142,C[3-2],56,7,270,13,38,48
0:7:26:142,C[2-1],28,7,270,13,38,48
0:7:26:206,C[8-7],16,7,270,13,38,48
0:7:26:206,C[7-6],14,7,270,13,38,48
0:7:26:206,C[6-5],7,7,270,13,38,48
0:7:26:206,C[5-4],27,7,270,13,38,48
0:7:26:206,C[4-3],5,7,270,13,38,48
0:7:26:206,C[3-2],56,7,270,13,38,48
0:7:26:206,C[2-1],27,7,270,13,38,48
0:7:26:299,C[7-6],16,7,270,13,38,48
0:7:26:299,C[6-5],14,7,270,13,38,48
0:7:26:299,C[5-4],7,7,270,13,38,48
0:7:26:299,C[4-3],27,7,270,13,38,48
0:7:26:299,C[3-2],61,7,270,13,38,48
0:7:26:299,C[2-1],27,7,270,13,38,48
0:7:26:392,C[8-7],15,7,270,13,38,48
0:7:26:392,C[7-6],14,7,270,13,38,48
0:7:26:392,C[6-5],9,7,270,13,38,48
0:7:26:392,C[5-4],26,7,270,13,38,48
0:7:26:392,C[4-3],3,7,270,13,38,48
0:7:26:392,C[3-2],58,7,270,13,38,48
0:7:26:392,C[2-1],27,7,270,13,38,48
0:7:26:471,C[6-5],19,7,270,13,38,48
0:7:26:471,C[5-4],19,7,270,13,38,48
0:7:26:471,C[4-3],26,7,270,13,38,48
0:7:26:471,C[3-2],61,7,270,13,38,48
0:7:26:471,C[2-1],27,7,270,13,38,48
0:7:26:547,C[8-7],16,7,270,13,38,48
0:7:26:547,C[7-6],14,7,270,13,38,48
0:7:26:547,C[6-5],7,7,270,13,38,48
0:7:26:547,C[5-4],27,7,270,13,38,48
0:7:26:547,C[4-3],1,7,270,13,38,48
0:7:26:547,C[3-2],60,7,270,13,38,48
0:7:26:547,C[2-1],27,7,270,13,38,48
0:7:26:626,C[7-6],16,7,270,13,38,48
0:7:26:626,C[6-5],14,7,270,13,38,48
0:7:26:626,C[5-4],7,7,270,13,38,48
0:7:26:626,C[4-3],27,7,270,13,38,48
0:7:26:626,C[3-2],61,7,270,13,38,48
0:7:26:626,C[2-1],27,7,270,13,38,48
0:7:26:705,C[8-7],16,7,270,13,38,48
0:7:26:705,C[7-6],14,7,270,13,38,48
0:7:26:705,C[6-5],7,7,270,13,38,48
0:7:26:705,C[5-4],27,7,270,13,38,48
0:7:26:705,C[4-3],1,7,270,13,38,48
0:7:26:705,C[3-2],60,7,270,13,38,48
0:7:26:705,C[2-1],27,7,270,13,38,48
0:7:26:782,C[8-7],16,7,270,13,38,48
0:7:26:782,C[7-6],14,7,270,13,38,48
0:7:26:782,C[6-5],8,7,270,13,38,48
0:7:26:782,C[5-4],26,7,270,13,38,48
0:7:26:782,C[4-3],5,7,270,13,38,48
0:7:26:782,C[3-2],56,7,270,13,38,48
0:7:26:782,C[2-1],27,7,270,13,38,48
0:7:26:861,C[7-6],16,7,270,13,38,48
0:7:26:861,C[6-5],14,7,270,13,38,48
0:7:26:861,C[5-4],8,7,270,13,38,48
0:7:26:861,C[4-3],26,7,270,13,38,48
0:7:26:861,C[3-2],61,7,270,13,38,48
0:7:26:861,C[2-1],27,7,270,13,38,48
0:7:26:938,C[7-6],16,7,270,13,38,48
0:7:26:938,C[6-5],14,7,270,13,38,48
0:7:26:938,C[5-4],8,7,270,13,38,48
0:7:26:938,C[4-3],26,7,270,13,38,48
0:7:26:938,C[3-2],61,7,270,13,38,48
0:7:26:938,C[2-1],27,7,270,13,38,48
0:7:27:17,C[6-5],19,7,270,13,38,48
0:7:27:17,C[5-4],18,7,270,13,38,48
0:7:27:17,C[4-3],27,7,270,13,38,48
0:7:27:17,C[3-2],61,7,270,13,38,48
0:7:27:17,C[2-1],27,7,270,13,38,48
0:7:27:95,C[7-6],16,7,270,13,38,48
0:7:27:95,C[6-5],14,7,270,13,38,48
0:7:27:95,C[5-4],8,7,270,13,38,48
0:7:27:95,C[4-3],26,7,270,13,38,48
0:7:27:95,C[3-2],61,7,270,13,38,48
0:7:27:95,C[2-1],27,7,270,13,38,48
0:7:27:175,C[9-8],16,7,270,13,38,48
0:7:27:175,C[8-7],14,7,270,13,38,48
0:7:27:175,C[7-6],7,7,270,13,38,48
0:7:27:175,C[6-5],14,7,270,13,38,48
0:7:27:175,C[5-4],14,7,270,13,38,48
0:7:27:175,C[4-3],4,7,270,13,38,48
0:7:27:175,C[3-2],56,7,270,13,38,48
0:7:27:175,C[2-1],27,7,270,13,38,48
0:7:27:254,C[8-7],16,7,270,13,38,48
0:7:27:254,C[7-6],14,7,270,13,38,48
0:7:27:254,C[6-5],7,7,270,13,38,48
0:7:27:254,C[5-4],14,7,270,13,38,48
0:7:27:254,C[4-3],14,7,270,13,38,48
0:7:27:254,C[3-2],60,7,270,13,38,48
0:7:27:254,C[2-1],27,7,270,13,38,48
0:7:27:362,C[7-6],16,7,270,13,38,48
0:7:27:362,C[6-5],14,7,270,13,38,48
0:7:27:362,C[5-4],8,7,270,13,38,48
0:7:27:362,C[4-3],26,7,270,13,38,48
0:7:27:362,C[3-2],61,7,270,13,38,48
0:7:27:362,C[2-1],27,7,270,13,38,48
0:7:27:439,C[6-5],19,7,270,13,38,48
0:7:27:439,C[5-4],19,7,270,13,38,48
0:7:27:439,C[4-3],26,7,270,13,38,48
0:7:27:439,C[3-2],61,7,270,13,38,48
0:7:27:439,C[2-1],27,7,270,13,38,48
0:7:27:519,C[7-6],19,7,270,13,38,48
0:7:27:519,C[6-5],19,7,270,13,38,48
0:7:27:519,C[5-4],26,7,270,13,38,48
0:7:27:519,C[4-3],3,7,270,13,38,48
0:7:27:519,C[3-2],58,7,270,13,38,48
0:7:27:519,C[2-1],27,7,270,13,38,48
0:7:27:623,C[8-7],16,7,270,13,38,48
0:7:27:623,C[7-6],14,7,270,13,38,48
0:7:27:623,C[6-5],8,7,270,13,38,48
0:7:27:623,C[5-4],26,7,270,13,38,48
0:7:27:623,C[4-3],5,7,270,13,38,48
0:7:27:623,C[3-2],56,7,270,13,38,48
0:7:27:623,C[2-1],27,7,270,13,38,48
0:7:27:698,C[8-7],16,7,270,13,38,48
0:7:27:698,C[7-6],14,7,270,13,38,48
0:7:27:698,C[6-5],8,7,270,13,38,48
0:7:27:698,C[5-4],26,7,270,13,38,48
0:7:27:698,C[4-3],1,7,270,13,38,48
0:7:27:698,C[3-2],60,7,270,13,38,48
0:7:27:698,C[2-1],27,7,270,13,38,48
0:7:27:775,C[7-6],19,7,270,13,38,48
0:7:27:775,C[6-5],19,7,270,13,38,48
0:7:27:775,C[5-4],26,7,270,13,38,48
0:7:27:775,C[4-3],5,7,270,13,38,48
0:7:27:775,C[3-2],56,7,270,13,38,48
0:7:27:775,C[2-1],27,7,270,13,38,48
0:7:27:867,C[6-5],19,7,270,13,38,48
0:7:27:867,C[5-4],18,7,270,13,38,48
0:7:27:867,C[4-3],26,7,270,13,38,48
0:7:27:867,C[3-2],62,7,270,13,38,48
0:7:27:867,C[2-1],27,7,270,13,38,48
0:7:27:958,C[6-5],19,7,270,13,38,48
0:7:27:958,C[5-4],18,7,270,13,38,48
0:7:27:958,C[4-3],26,7,270,13,38,48
0:7:27:958,C[3-2],62,7,270,13,38,48
0:7:27:958,C[2-1],27,7,270,13,38,48
0:7:28:35,C[6-5],27,7,270,13,38,48
0:7:28:35,C[5-4],11,7,270,13,38,48
0:7:28:35,C[4-3],25,7,270,13,38,48
0:7:28:35,C[3-2],62,7,270,13,38,48
0:7:28:35,C[2-1],27,7,270,13,38,48
0:7:28:125,C[7-6],19,7,270,13,38,48
0:7:28:125,C[6-5],18,7,270,13,38,48
0:7:28:125,C[5-4],27,7,270,13,38,48
0:7:28:125,C[4-3],5,7,270,13,38,48
0:7:28:125,C[3-2],56,7,270,13,38,48
0:7:28:125,C[2-1],27,7,270,13,38,48
0:7:28:202,C[6-5],19,7,270,13,38,48
0:7:28:202,C[5-4],18,7,270,13,38,48
0:7:28:202,C[4-3],27,7,270,13,38,48
0:7:28:202,C[3-2],61,7,270,13,38,48
0:7:28:202,C[2-1],27,7,270,13,38,48
0:7:28:292,C[6-5],19,7,270,13,38,48
0:7:28:292,C[5-4],18,7,270,13,38,48
0:7:28:292,C[4-3],27,7,270,13,38,48
0:7:28:292,C[3-2],61,7,270,13,38,48
0:7:28:292,C[2-1],27,7,270,13,38,48
0:7:28:384,C[6-5],19,7,270,13,38,48
0:7:28:384,C[5-4],18,7,270,13,38,48
0:7:28:384,C[4-3],27,7,270,13,38,48
0:7:28:384,C[3-2],61,7,270,13,38,48
0:7:28:384,C[2-1],27,7,270,13,38,48
0:7:28:474,C[6-5],19,7,270,13,38,48
0:7:28:474,C[5-4],18,7,270,13,38,48
0:7:28:474,C[4-3],27,7,270,13,38,48
0:7:28:474,C[3-2],61,7,270,13,38,48
0:7:28:474,C[2-1],27,7,270,13,38,48
0:7:28:567,C[6-5],19,7,270,13,38,48
0:7:28:567,C[5-4],18,7,270,13,38,48
0:7:28:567,C[4-3],27,7,270,13,38,48
0:7:28:567,C[3-2],61,7,270,13,38,48
0:7:28:567,C[2-1],27,7,270,13,38,48
0:7:28:642,C[6-5],19,7,270,13,38,48
0:7:28:642,C[5-4],18,7,270,13,38,48
0:7:28:642,C[4-3],27,7,270,13,38,48
0:7:28:642,C[3-2],61,7,270,13,38,48
0:7:28:642,C[2-1],27,7,270,13,38,48
0:7:28:719,C[6-5],19,7,270,13,38,48
0:7:28:719,C[5-4],18,7,270,13,38,48
0:7:28:719,C[4-3],27,7,270,13,38,48
0:7:28:719,C[3-2],61,7,270,13,38,48
0:7:28:719,C[2-1],27,7,270,13,38,48
0:7:28:798,C[6-5],19,7,270,13,38,48
0:7:28:798,C[5-4],18,7,270,13,38,48
0:7:28:798,C[4-3],27,7,270,13,38,48
0:7:28:798,C[3-2],61,7,270,13,38,48
0:7:28:798,C[2-1],27,7,270,13,38,48
0:7:28:871,C[7-6],19,7,270,13,38,48
0:7:28:871,C[6-5],18,7,270,13,38,48
0:7:28:871,C[5-4],27,7,270,13,38,48
0:7:28:871,C[4-3],5,7,270,13,38,48
0:7:28:871,C[3-2],56,7,270,13,38,48
